Address,City,Degree,Experience,Feedback,Fees,Name,Rating,Specialization
Atulya Diagnostics And Polyclinic,Kolkata,"MBBS, DGO, MD - Obstetrics & Gynaecology",22,,500,Dr. Biswajit Sarkar,5.0,Gynecologist/obstetrician
SURGICAL CARE,Kolkata,"MBBS, MS - General Surgery, Fellowship in Minimal Access Surgery",13,"Really a very good experience with Dr. Soumen Das, operated successfully my gallbladder surgery. Very friendly and polite behavior.",500,Dr. Soumen Das,,Laparoscopic Surgeon
Apollo Dental Clinic,Kolkata,BDS,4,Visited here for teeth cleaning. I am happy with the explanation of the issue. She is very friendly and polite.,500,Dr. Shristy Shaw,4.0,Dentist
Dr. M. Das Dental Clinic,Kolkata,BDS,47,,100,Dr. M. Das,,Dentist
Bhagirathi Neotia Woman & Child Care Centre,Kolkata,"MBBS, DGO",34,,500,Dr. Ranjit Chakraborti,5.0,Gynecologist/obstetrician
Dental Care,Kolkata,"BDS, MDS",20,".he is best friend and very smooth hand clear the problems with proper guidance thank you dear Dr.,Superb docter cool and calm. Experience tells everything. Understand the your problem very easily  must go for him ",200,Dr. Ritesh Mehta,,Dentist
Sanhita Bhattacharya's Clinic,Kolkata,"MBBS, DNB - Psychiatry",11,,500,Dr. Sanhita Bhattacharya,,Psychiatrist
Dr. Sunil Chakrabartis Clinic,Kolkata,"MBBS, MD - Obstetrics & Gynaecology",24,,500,Dr. Sunil Chakrabarti,,Gynecologist/obstetrician
Dr. Agarwal's Eye Hospital,Kolkata,"MBBS, MS - Ophthalmology",13,Was Satisfied with doctor's explanation and treatment...She no longer visits Agarwals eye hospital. Got my mother operated 6 months back by this doctor..i am very much satisfied with the result.,300,Dr. Chhanda Ghosh,4.0,Ophthalmologist
Teeth Care Dental Clinic And Implant Centre,Kolkata,"BDS, MDS",12,"I won't go to any other dentist"",Complete novice. 3000 RS for wisdom tooth extraction which took almost one hour with my wife crying in pain .blood all over .no proper antibiotic given before and after and pain continued after 3 to 4 days resulting in dry socket .the situation was unbearable and we had to go to another dentist .after that regular antibiotic and painkiller only helped reduce the pain.would not recommend anyone and kindly go to any other doctor else you are doomed",300,Dr. Gautam Biswas,,Dentist
Motherhood Fertility,Kolkata,"MBBS, MD - Obstetrics & Gynaecology",21,"Dr Aditya is an extremely competent and caring doctor. She explained my condition and the way forward with the treatment carefully. I am very satisfied with her approach and my problems are under control thanks to her.  ,She’s the best human being which easily makes her a great doctor. No one could do better and any patient would feel the same I’m sure. ,this is my first time visit with Queen madam. i am very much satisfied with mam's behaviour.",700,Dr. Queen Aditya,5.0,Gynecologist/obstetrician
Udichi ENT & Head Neck Center Pvt. Ltd,Kolkata,"MS - ENT, DNB - ENT, MBBS",36,"Medicine prescribed was not available in pharmacy. test suggested was too expensive.. waiting time was too high,The consultation fee mentioned in Practo is not correct. The doctor charge more than it is mentioned. Infact the receptionist refused the doctor's association with Practo. The doctor is always busy answering his mobile, ratherconcentrating on patient.It's better not to visit him. ",400,Dr. Kamlendu Haldar,4.5,Ear-nose-throat (ent) Specialist
EXPERT HOMEOPATHY ,Kolkata,"B.Sc, BHMS",18,"Experienced doctor . I councelled many gynecologist but no solution.  He cured it within 3 months., huge experience.  He is very well behaved and very punctual.  I recommend him to all.",600,Dr. Anutosh Chakraborty,,Homoeopath
Anand Clinic,Kolkata,"MBBS, Diploma in Otorhinolaryngology (DLO), MS - ENT",31,"The Doctor is highly experienced & very senior Doctor. the way he check the patient is very Satisfactory. ,Nice doctor.clearly listened to my problem,The medication given by the doctor and the suggested preventions adviced by him,helped me immensely and I got rid of this problem that had been continuing for years.,I am overwhelmed by his treatment and behavior. He was so kind to hear and treating all the problems my 90 years old mother-in-law facing. ",500,Dr. Swapan Kumar Ghosh,4.5,Ear-nose-throat (ent) Specialist
Paradigm Dental Centre,Kolkata,"BDS, MDS - Conservative Dentistry & Endodontics",29,,500,Dr. Debaprasad Das,,Dentist
The Skin & Plastic Surgery Clinic,Kolkata,"MBBS, MS - General Surgery, MCh - Plastic & Reconstructive Surgery",20,,1000,Dr. Rajan Tondon,,Plastic Surgeon
UMA Medical Gynaecology OPD,Kolkata,"MD - Obstetrics & Gynaecology, MBBS",20," you can’t understand and compare him to others,I visited him long before also.. He is very good to understand your problems. Very supportive in nature. Looks into the patient financial situation than he suggest for the test.. ,We visited the doctor for a serious gynaecological issue.He insisted upon particular clinic to do the tests and even referred us a particular medicine shop. This is very unacceptablel .We ofcourse visited our preferred places.Ifthis wasn't enough,he behaved very rudely when we called up to ask him about a particular medicine .A very bad experience.,visited for my wife...,. Ready for laparoscopic surgery with out any test... I will not recommended him ",500,Dr. Nilabha Bhaduri,3.5,Gynecologist/obstetrician
Peerless Hospital,Kolkata,"MBBS, DNB - Orthopedics/Orthopedic Surgery, MNAMS - Orthopaedics",12,"The warm welcome by the doctor in the first visit was very much comforting. I was confident that my fracture would get cured within the stipulated time. Not only that, he used to ask about the recovery from the prescribed physiotherapist and used to call up to give me moral support. He is a superb surgeon and a gentleman too. Thank you doctor.,Very alert and well informed, Dr Sabyasachi Bardhan is an extremely capable doctor with keen observational skills and great attention to details. He is very hard working and takes very good care of his patients. Would highly recommend him to other patients. ,The first thing that I liked about him was the way he explained the details of the illness in simplier terms so that the patient is aware of the actual issue. He never exaggerated the disorder like other doctors did when we visited for the same issue. It's a kind of mental satisfaction that develops in the patient and you can really trust a doctor. ,A young and an energetic doctor. Was suffering from acute fracture pain. He took immediate action and gave me temporary relief till operation. The operation went very well and he made me understand the gradual steps of recovery post operation. It went exactly in that manner. Though Dr. Bardhan is pretty young, but it looks as his experience is massive. Got well in the stipulated time and he also recommended me to play football and trek, although I had a severe ankle fracture. Thanks Sabyasachi.......",700,Dr. Sabyasachi Bardhan,5.0,Orthopedist
Sparsh Diagnostic Centre,Kolkata,"MBBS, MS - General Surgery, DNB - Surgical Oncology",8,,550,Dr. Suvendu Maji,3.5,General Surgeon
Dr.T.S Bag's Clinic,Kolkata,"MBBS, MD - Obstetrics & Gynaecology",29,,300,Dr. Tarasankar Bag,,Gynecologist/obstetrician
Pearl Dental Clinic,Kolkata,BDS,10,"She explained the problem and the solution approach lucidly. She also conveyed step by step process and took utmost care during the RCT.,I visited pearl clinic and the services provided by the doctor was awesome ...I was having a  problem with my broken teeth and that is seems to be cured by ",200,Dr. Sutapa Ghosh,,Dentist
Bright Smiles Oral & Dental Care Clinic,Kolkata,"BDS, MDS - Oral & Maxillofacial Surgery",10,,400,Dr. Siddhartha Chatterjee,,Dentist
Microlap Bone & Joint Surgery Clinic,Kolkata,"MBBS, M.Ch - Orthopaedics",28,He pretended like my backpain will go away very soon that I liked the most rest I will be able to say only after getting completely fit,1000,Dr. Sanjay Das,,Orthopedist
Dental Clinic,Kolkata,BDS,25,,200,Dr. Nilay Deb,,Dentist
Medstar Clinic,Kolkata,"BPTh/BPT, MPTh/MPT - Neurological Physiotherapy",15,"Yes  i reccomend Dr. K untal chakraborty.he is very  carring and very delligent to his duties .he always  look after his patients satisfaction and patients relief is his only  motto.he will not spare his effort  till patient's satisfied.this is my feeling as I am under his treatment and I  am gradually  improving from my knee's pain. I am fully satisfied. I am b .p.basu.patient. ,He is well qualified and confident of his treatment. Devoted and caring for patient and his work.I had a bad chronic frozen shoulder, went through many other therapists..but ultimately I came under a good hand..May God bless him.. ",600,Dr. Kuntal Chakraborty   (Physiotherapist),,Physiotherapist
Dr.Debashis Debangshi's Gynaec Centre,Kolkata,"DGO, MD - Obstetrics & Gynaecology, MBBS",30,".my fibroid along with the uterus weighed approx.850gms..yet I had a NDVH surgery in spite of my c-section surgery which makes it a bit tough..next day itself i could come back home..and remember the doctor saying "" now she is no more a patient"".. last but not the least his behaviour..which heals the patient more..",700,Dr. Debashis Debangshi,,Gynecologist/obstetrician
Dr Bhowal's Dental And Implant Clinic,Kolkata,BDS,22,"One of the most noble and happy go around physicians I have known. Known him for 20 years and his dedication and sincerity to work is unmatched for. He explained problems and future treatment course with ease. One of the cheerful doctors to be around.,Was approachable, friendly and explained treatment procedure , prognosis all in detail to my satisfaction. ",300,Dr. Soumen Bhowal,5.0,Dentist
Bhushan Dental and Surgical Clinic,Kolkata,BDS,14,,200,Dr. Alka,,Dentist
Dr. Neelam Dubey Clinic,Kolkata,Diploma in Homoeopathy and Biochemistry (D.H.B),9,"She is excellent consultant. She responded on time to understand my desise. Thx and all the best in future.,excellent doctor. wonderful way of treatment. have rich experience and well understanding doctor at all.,It was wonderful experience to visit at Dr. Neelam Dubey clinic.",300,Dr. Neelam Dubey,,Homoeopath
Narayana Superspeciality Hospital,Howrah,"DM - Oncology, MBBS, DNB  - Medical Oncology, MD - General Medicine",12,,600,Dr. Vivek Agarwala,3.5,Oncologist
Subrata-Therapy( A Center For Psychotherapy & Psychological Wellness),Kolkata,MSc - Psychotherapy And Counselling,6,,1000,Mr. Dr.Subrata Halder,,Psychotherapist
Rita Skin Foundation,Kolkata,"MBBS, MD - Dermatology",9,,500,Dr. Anjali Pal,,Dermatologist
Apollo Clinic Dental Saltlake,Kolkata,BDS,4,"Absolutely the best experience I have ever had. I am a huge chicken when it comes to going to the dentist. I recommend him to everyone. Just amazing dental work. The dental care I  got  from Dr. Rakay is a ten on a scale of 1-10. But beyond that, it is REALLY a pleasant experience to be in his clinic to get a painless treatment . There is none like Dr. Rakay in the world of dentistry! ,O waiting time, painless and advanced treatment, friendly behaviour with patients. Great experience Recomended to everyone must visit.",300,Dr. Rakay Ahmed,,Dentist
One Dental Place,Kolkata,BDS,,,300,Dr. Abheek Lahiri,,Dentist
Wellness Clinic,Kolkata,"MBBS, Diploma in Child Health (DCH)",28,"Friendly as well as professional. Strongly recommends lesser use of unnecessary medication for children. Highly recommended. ,It was nice And I would recommend otherd to go in his clinic . He is friendly and frank and looks on your child carefully asks your queries and answers them very well",300,Dr. Jaydeep Chakrabarty,,Pediatrician
Airport Dental Clinic,Kolkata,BDS,22,,300,Dr. SANTANU PODDER,,Dentist
Bhagirathi Neotia Woman & Child Care Centre,Kolkata,"MBBS, MD - Pediatrics, Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh), Fellowship in Neonatology",11,"my experience with Dr.Priti was amazing.  really liked her no rush attitude n must appreciate her patience,  calmness & assuring explanations. does not prescribe medicines if not really needed , no unnecessary medication. And handles the baby with so much care , easing for baby's crankiness first n then checking .must visit doctor. 100% satisfied with her visit.,The doctor was extremely courteous and was all ears to my problems. Also, she was always available for any help over call. ",600,Dr. Priti Khemka,5.0,Pediatrician
Ardent Multispeciality Dental Clinic,Kolkata,BDS,8,,100,Dr. Khwaja Anisur  Rahman,,Dentist
Hindustan Health Point,Kolkata,"MBBS, MD - Dermatology",17,She give ample time to listen the problem and give valuable time to even explain the problem. Does not prescribe superfluous drugs.Highly recommended.,400,Dr. Aparajita Ghosh,4.0,Dermatologist
Pro-Life City Clinic,Kolkata,"MBBS, DNB - Psychiatry",14,,600,Dr. Abhiruchi Chatterjee,,Psychiatrist
Sparsh Diagnostic Centre,Kolkata,"MBBS, MD - Obstetrics & Gynaecology",33,"fees 700. practo showing 600. please update this error.  overall OK. first time visited this clinic.  ,She is a lovely person and a great doctor. Did a great analysis and recommended bare minimum tests. One of the few doctors who still touch a patient and diagnose ",700,Dr. Mridula Chaudhuri,3.5,Gynecologist/obstetrician
Sawasdee Dental Clinic,Kolkata,"BDS, Master of Hospital Administration",14," knows perfectly how to handle the problem. She is very trustworthy and gives correct advise always ,Very professional. Qualified. Trained , ,Very good hands but costly. Recommend to reduce costs for more customers turnover ,Correct diagnosis and plan of treatment given...put on to specialists required and precise in her directions",400,Dr. Sheela Singh,5.0,Dentist
Apollo Gleneagles Medical Centre,Kolkata,"MBBS, MD - Anaesthesiology",20,Very good explanation and he is very friendly explained what happened to me.... And given me some suggestions,500,Dr. Anirban Pal,5.0,Pain Management Specialist
Peerless Hospital,Kolkata,"MBBS, MS - General Surgery",25,,650,Dr. Amitava Chakraborty,5.0,General Surgeon
Wizderm Speciality Skin & Hair Clinic,Kolkata,"MBBS, MD - Dermatology",41,,1200,Dr. Tapas Kumar Majumdar,4.5,Dermatologist
Mukherjee Fertility Center,Howrah,"MBBS, MD - Obstetrics & Gynaecology",12,". After 3 consecutive miscarriages when I got pregnant , I have decided that we will not go to do called hi to doctors in Kolkata. We went to Shiulidi my school senior. She took utmost care possible. Being a PhD in biotech I understand a little bit of prescribed medicines and how they work. Her treatment and care was exceptional. Mine was a high risk pregnancy due to my age, thyroid problem and fibroids. She managed everything and now I am mother of a 2yrs 10months old boy. Though we do not have enough words to thank her. May Almighty bless her with all happiness.,My wife is under the treatment of Dr Shiuli Mukherjee.Believe me Doctor Mukherjee is Goddess. My wife Is now pregnant and for this she has been waiting for nearly 16 years,Those who want to be mother, please rush to Dr Shiuli Mukherjee without wasting a single moment. Only six months ago I met with Doctor Mukherjee., She advised more than 10 types of test and dose not check the patient. ,I will never recommend this Doctor or MFC.,however after spending 3 months at MFC i felt this is not a fertility clinic. ,And stuffs are OMG.. specially MFC medicine shops and reception., More over on there medicine shops if you take any medicine they charge extra 12 % GST avobe on the actual price of medicine... very bad experience.... sorry but u can go and check...",800,Dr. Shiuli Mukherjee,3.0,Gynecologist/obstetrician
Nayandeep,Kolkata,"MBBS, DOMS",43,"overall chamber ambiance and cleanliness not adequate.  would have preferred automatic eye power determination, everything was done manually. fees on Practo was Rs 200 but doctor asked for Rs 250",250,Dr. Asit Kumar Das,,Ophthalmologist
Anubhav Clinic,Kolkata,,21,"Paromita maam was Fansatic.,I strongly recommend her. She is extremely positive and helped me come out from stress and depression. Her team is equally good. She is experienced , and helped me to achieve my goals. Thank you Paromita maam., Needs to be on treatment.Kept on blaming/demeaning me over sessions about a helpless situation.,Kept on blaming me and demeaning me over a few sessions about a situation I needed therapy for and I was helpless. , writes some psychology terms on a piece of paper which she calls "" prescription"" with all her lengthy history of degrees and medals;  , Just saw me for 15 mins most of which she kept on judging and crticizing me. Had to go to other clinics ,Doesn't care about her patients. Doesn't respect their time. She is always late. Charges for herself but gets her assistants treat and deal with you.",1100,Ms. Paromita Mitra Bhaumik,3.5,Psychologist
Confidental,Kolkata,"BDS, MDS - Paedodontics And Preventive Dentistry",9,,200,Dr. Mariya Hussain,,Dentist
Gandhi Seba Sadan Hospital,Kolkata,BDS,6,"Doctor has always given us proper education and guidance on each step of treatment and spent enough time on each sitting as per comfort of my father. He has patiently treated my father, the entire treatment was for 4-5 months. He has always taken care of condition post treatment at each step. He has been very friendly and is a like a family doctor to us.,I was suffering  from the inevitable  evils of dental problems, and as I was advised by a friend of mine to get my treatment done on Gandhi  Seba Sadan, I went there for treatment. I am extremely satisfied with the care and devotion of the doctor towards the treatment and was amazed by the whole procedure.,Few weeks back i had a severe tooth ache in my wisdom tooth for which i consulted Dr.Pradipto Roy Chowdhury of Gandhi Hospital. He explained me  that it was due to decaying of my wisdom tooth and also it was tilted towards my cheek which was again causing ulceration of the same. He suggested me to go for an extraction and prescribed few medicines. After 3 days of medication i came to the hospital for my extraction procedure and was scared like anything..I am not a vry cooperative patient and frequently kept asking him questions like..will it pain.. how long it will take..bla bla..but he was very polite and patient with me..he made me calm down and started the extraction.. and there it was.. within few seconds my tooth was Out !! Woww what a hand work..it was painless removal and had good recovery.. All thanks to him.. i would  recommend anyone who is suffering from any sort of dental problems to consult Dr.Pradipto Roy Chowdhury.,Value for money and doctor friendliness , Highly recommended doctor... ",100,Dr. Pradipto Roy Chowdhury,4.5,Dentist
Apex Doctors Chamber,Kolkata,"DM - Endocrinology, MD - General Medicine, Fellow of American College of Endocrinology(FACE), MBBS",10,,700,Dr. Anirban Sinha,,Endocrinologist
Anand Clinic,Kolkata,BDS,11,,200,Dr. Mainak Dutta,4.5,Dentist
Shradha Health Care Pvt. Ltd.,Kolkata,"MBBS, MS - Ophthalmology",19,"I am fully Satisfied with Doctor's behavior, personality and communication. He is experienced and provides Confidence ",300,Dr. Saikat Kumar Jana,4.5,Ophthalmologist
Path India Polyclinic & Diagnostics,Kolkata,"MBBS, MS - Orthopaedics",28,"Super hospitality.  Staff and  doctor are too good to take care the emergency . We are fully satisfied and definitely we will be in touch. ,Very much satisfied with the experience. Dr.Roy is a veteran surgeon with a very very humble personality.He give me all chance to express my concern.He described the facts and clinical condition of mine in a very simple manner and above all Prof.Roy encourage me a lot to fight with the existing problem.,First of all my appointments were getting rescheduled every now and then. if some is looking for a appointment on Sunday then fire sure there is no time on other days. they kept on changing the DR and at the end the DR chooses not to come without informing. so unprofessional. if you do not have respect for some one else time have some grace of letting know. ,Doctor was not available . I had to take appointment with some other doctor.I am not sure how this doctor was shown available in the App ",500,Dr. M. M. Ray,4.5,Orthopedist
Ayusya Ayurveda Superspeciality Treatment Centre,Kolkata,BAMS,20,"Doctor suggested to go for 14 sittings so call panchakarma treatment and gave assurance that I will be completely cured but today I completed 14 sittings still I have stiffness and I can say got  30 to 40% relief  today he  suggested for some more session but I can't keep faith,I was suffering from acute piles but I was hesitant to opt for operation and looked for Ayurvedic healing methods instead. This is when I got to know about Ayusya. I visited there and was advised Kshar Sutra  and some other ayurvedic medicine. I went for Kshar Sutra. It was convenient and had no side effects. I was told that the chances of recurrence is also minimal. Now its been almost 9 months and I didn't face any trouble with Piles since then. So definitely a thumps up from my end.,I was having a back pain. Firstly The Dr. Recommended me therapy, cost 1100 rs/therapy. But when I denied they decreased to 900 rs.( Others clinic charge 300-500rs),I am not recommend this doctor for any type of treatment, he prescribed those medicine which is not available in the market except only his clinic..",500,Dr. Sandipan Chakraborty,3.0,Ayurveda
Wizderm Speciality Skin And Hair Clinic.,Kolkata,"MBBS, Diploma in Child Health (DCH), MD - Dermatology",19,"Heaty Welcome, Good Behaviour ,Medicines prescribed ,Vow strict compliance with the advice, results to be had after 15 days. Thanks!,3 years back I had an accident where I got burnt by hot oil. A white scar developed on my eye area. Visited many dermatologist but didn't get the desired results.Recently one of my friends suggested to visit Dr.Gautam Bag. Sir did explain his prescribed treatment nicely. Best part of treatment I wasn't prescribed a lot many medications but only those medicines that were required . Now am on phototherapy treatment...and I can see the results though it's happening at a slow rate ...But still very positive that my white scar will be cured soon.,Dr.Bagh replied to all our queries patiently which is rare in kolkata. He meticulously checked my son's skin with magnifying glass which was ignored by other dermatologists whom I visited earlier in other places....Thank you for instilling confidence about the doc which I hope will help to cure my son Anik sengupta,very bad experience after waiting for an hour all he did was prescribed meds widout even giving us any details about the condition and even when we tried to get more details he jus ignored. Never had such experience before.. they should undrstand dat our money and time has value , ",700,Dr. Goutam Bag,3.5,Dermatologist
Procare Dental Clinic,Kolkata,"BDS, MDS - Oral Medicine and Radiology",6,,250,Dr. Shiladitya Sil,,Dentist
The Apollo Dental Clinic,Howrah,"BDS, MDS - Orthodontics and Dentofacial Orthopaedics",9,"Doctor was  caring, approachable and friendly. The treatment procedure was explained in detail. I am satisfied with the overall treatment experience and love my new smile.",400,Dr. Trisha Ghosh,,Dentist
General Surgery and Gastro Clinic,Kolkata,"MBBS, MS - General Surgery",16,He is really a amazing person..my mother was suffering from liver metastatis .was declared not possible for another treatment but this doctor survive from that..Now my mother is fully well..same i am also undergoing with his treatment.he is just a living God for Us.,500,Dr. Prasenjit Chowdhury,,Laparoscopic Surgeon
Shradha Health Care Pvt. Ltd.,Kolkata,"MBBS, DO",19,"Doctor is very humble and good at his job, Swift and accurate in his medicine's prescription. Would recommend him.,One of the most honest and humble doctors in Kolkata, he explains the disease and takes steps to calm a patient. ,Great interaction and Frank discussion about the cataract problem being faced by my mother. ,Was impressed. ,Nice Dr. Very Good person.,Wish him all the very best in his career ",300,Dr. Vikram Singh Bhutoria,4.5,Ophthalmologist
Pristine,Kolkata,"MBBS, MD - Dermatology , Venereology & Leprosy",12,,500,Dr. Abanti Saha,,Dermatologist
Inner Health Diagnostics,Kolkata,MS - Orthopaedics,4,,350,Dr. Sudipto Podder,,Orthopedist
Welcare Dental Clinic,Kolkata,BDS,30,,300,Dr. Asif Shabbir,,Dentist
Dr. Sumanta Bhattacharya's Clinic,Kolkata,"MBBS, Diploma in Child Health (DCH)",8,,500,Dr. Sumanta Bhattacharya,,Pediatrician
Roy's Clinic,Kolkata,"MBBS, MD - Obstetrics & Gynaecology, MRCOG(UK)",16," The doctor takes extra effort and gives time to the patient so as to satisfy, explain and answer their queries. I would definitely recommend the doctor to anybody  for her exceptional support and guidance.,I have visited dr. chaitali roy regarding my mom cyst issues.she has undertaken the surgical matter and have done , medication of my mother.She listen to problems carefully. Thank you doctor.,She was nice always.. I was confident enough after visiting her... Her treatment is an extraordinary thing to me. ,doctor was very rude,, very dissapointed with her behavior. I am not willing to visit her again.",400,Dr. Chaitali Roy,4.5,Gynecologist/obstetrician
Charnock Hospital,Kolkata,"MD - Pathology, DM - Clinical Haematology",8,,750,Dr. Sumit Mitra,3.5,Hematologist
Dent-O-Care,Kolkata,"BDS, MDS - Oral & Maxillofacial Surgery",5,"The best dentist in Rajarhat. Excellent service with neat and clean maintenance. All the health and dental issues were discussed and considered. Treatment was carried out as soon as possible and no other side effects experienced. Thankful to the doctor.     :),best dentist in rajarhat. neat and clean, i underwent painless tooth removal. will recommend to visit if anyone is having any type of dental problem.",200,Dr. Soumen Mandal,,Dentist
Dr. Agarwal's Eye Hospital,Kolkata,"MBBS, DOMS",32,"Very very friendly doctor. Helps his patients in understanding the root cause of their problems with time and effort. Gives limited medication and gives one great advice., ,Very good,",300,Dr. Madhur A Hingorani,4.0,Ophthalmologist
Divine Surgery OPD,Kolkata,"MBBS, MS - General Surgery",13,"I under went gall stones laproscopic removal through Dr Sayan Dev Nayak. Very friendly and most importantly he answers all your questions and puts your mind at ease. Always greets with a smiling face. Reachable at all times. Answers queries on whatsapp too. I never faced any issues post operation. For surgery his experienced hands can do wonders,I RECOMMEND BESTS (SURGEON) DR SAYAN DEV NAYAK..,Doctor is very friendly,I am really satisfied with his behaviour.Helpfull and answer my all query’s.Briefly describe all thinks related about OT and mediclaim etc.,The doctor is very friendly. He listens to your problem, examines it and informs you the possible remedies and suggests the best remedy suitable for you. ",500,Dr. Sayan Dev Nayak,,General Surgeon
Iris Garia,Kolkata,"MCh - Plastic Surgery, MS - General Surgery, MBBS",9,"She is a pleasant and unpretentious doctor,",600,Dr. Sarabarni Biswas,,Plastic Surgeon
Future Healthcare And Diagnostics Centre,Kolkata,"MBBS, MD - Tuberculosis & Respiratory Diseases/Medicine, MRCP (UK), CCT - Respiratory Medicine",27,,600,Dr. Nandini Banerjee,3.5,Pulmonologist
Bhowanipure Dental Clinic,Kolkata,BDS,36,The doctor behaved in an extremely bad manner. He did extract my tooth but when my mother asked whether it is paining he spoke very bad words and threw the tooth at her. He did not stop at this. He went on speaking rubbish. He did not even tell me what medicine to take.,300,Dr. Sanjit Lal Das,,Dentist
Meditips Solution LLP,Kolkata,"BDS, MDS - Paedodontics And Preventive Dentistry",4,,200,Dr. Monali Sengupta,,Dentist
Behala Dental Station,Kolkata,"BDS, MDS-Oral Pathology and Oral Microbiology",12,"Dr. A Chatterjee is an excellent dentist whose main priority is to make sure that his patients are comfortable and they get the best treatment he can offer.. Im very satisfied with the treatment I received from Dr. A Chatterjee at Behala Dental Station.. I would highly recommend him to all my friends and relatives who need dental treatment,, patient and smiling doctor. Treatment methodology is very good along with the explanation. I have been benefited with his treatment in just two days.I would sujested everyone to visit him for any oral issue. ,Dr. Ananjan is a wonderful dentist.. I went to him to get my missing teeth replaced.. he did a splendid and flawless job..he is a very experienced dental surgeon.. i would recommend Dr. Ananjan to everyone having oral problems..,It is an excellent dental clinic providing modern and painless dental treatment.. The doctor and staffs are very polite and caring.. It was a great experience being treated by Dr. A Chatterjee at Behala Dental Station.",300,Dr. Ananjan Chatterjee,5.0,Dentist
Aditya Homoeo Clinic,Kolkata,BHMS,12,"My uric acid level got increased few days back due to heavy workout and high intake of protein, i visited this doctor and he told me i dont really have to check on my diet, his medicine will do the wonder first i was confused but when i started taking the medicine after few weeks it dramatically got decreased,I was having hairfall for last few months, was loosing more than 100 hair daily, one of my friend suggested i should visit dr dutta, so i did ",200,Dr. Budhaditya Dutta,,Homoeopath
Microlap,Kolkata,"MBBS, MRCP (UK)",18,,700,Dr. Ayanangshu Nayak,,Psychiatrist
IIH IVF Infertility Hospital,Kolkata,"MBBS, DGO",14,,250,Dr. Pradip Goel,4.5,Gynecologist/obstetrician
Path India Polyclinic & Diagnostics,Kolkata,"MBBS, MS - ENT",5,"Highly recomended because doctor explains everything in very proper way and in very understanding language.,Dr Santanu is very polite and very friendly in nature. He listen to my all problems carefully and examined me very nicely. He explained me about the cause of my problems and gave the solutions to follw.",450,Dr. Santanu Sit,4.5,Ear-nose-throat (ent) Specialist
Helios Dental Clinic & Implant Centre,Kolkata,"BDS, MDS - Conservative Dentistry & Endodontics",11,,300,Dr. Niladri Maiti,,Dentist
Sparsh Diagnostic Centre,Kolkata,"MBBS, Diploma in Medical Radio-Diagnosis, M.D. (Psychiatry)",16,The doctor was very understanding . He was able to read my mind . He counselled me before prescribing medicines .,500,Dr. Amitava Das,3.5,Psychiatrist
Pearl Women and Eye Clinic,Kolkata,MS - Ophthalmology,10,,400,Dr. Ratnesh Prakash,,Ophthalmologist
Hindustan Health Point,Kolkata,"MBBS, MD - Medicine, DM - Neurology",4,"EXCELLENT! Friendly,good behavior,responsible ",600,Dr. Koushik Pan,4.0,Neurologist
Dr. Sikha Mondal Clinic,Kolkata,"MBBS, DGO",44,,200,Dr. Sikha Mondal,,Gynecologist/obstetrician
"Speciality Clinic, Gastrointestinal & HPB Surgery, Peerless Hospital",Kolkata,"MBBS, MS - General Surgery, DNB - Surgical Gastroenterology",12,"Wonderful doctor, excellent surgeon, wonderful human being, minimum medications. He is very caring, listen to the patients and patiently answer all the queries or doubts. Recently I went to his for my Gallstone Surgery and I am perfectly fine now with no medicine and normal diet. Thank u Dr. Das. ,Doctor needs to develop empathy towards  the mental condition of the patient., patient starts feeling anxious about his health problem. ,I have later consulted another doctor ",650,Dr. Somak Das,,Gastrointestinal Surgeon
Children's Clinic ,Kolkata,"MBBS, Diploma in Child Health (DCH), Diploma in Child Health (DCH)",38,,400,Dr. Aniruddha Maitra,,Pediatrician
Narayana Superspeciality Hospital,Howrah,"MBBS, MD - General Medicine, DM - Neurology",20,,600,Dr. Arindam Das,3.5,Neurologist
Seba Dental Polyclinic,Kolkata,MDS - Conservative Dentistry & Endodontics,29,,300,Dr. Soumen Chakraborty,,Dentist
Dr. Sandipan Saha's Child Care Vaccination Centre,Kolkata,"MBBS, MD - Pediatrics",12,"Very well behaved, friendly, approachable doctor. He is reachable over the phone, whatsapp whenever you need any help. That's most important part. I highly recommended him. Thank you.,It was my first visit Doctor was very good but the waiting hours were very long. My son is better now,He is my baby's doctor from day 1 of my baby's birth. Its been very nice experience with him because he attends calls any time,even he called back some times, Responds to whassap also. Baby never cried at the time of vaccination done by him. ,He has been the Dr of our child from the beginning,if you really want to give best treatment in Kolkata,I say he is a world class,The simple person approachable,you can contact him for any support,He will listen guide,,Vaccination was fabulous.Always recommend-Most important he is unbiased to everyone, Great personality.",400,Dr. Sandipan Saha,5.0,Pediatrician
Indra's Dental Clinic,Kolkata,BDS,7,My experience with New town clinic was very good. Dr Shubha was friendly and attentive to the problem.,200,Dr. Shubhasatta Indra,,Dentist
Radix Dental Care,Kolkata,"MDS - Oral Pathalogy & Microbiology, BDS",9,"Treatment done with utmost precision. The gadgets are modern, well maintained and sterilized and  hygenic. Also, impressed with ,the doctor.",300,Dr. Ripon Md Chowdhury,,Dentist
Oral Care Dental Clinic,Kolkata,BDS,12,,150,Dr. Anindya Priya Saha,,Dentist
Modern Dental Care,Kolkata,BDS,23,,200,Dr. Rajit Mullick,,Dentist
